Compound_ID,Name,ChineseName,IonMode,Formula,MolecularWeight,m/z,MassError,Adduct,RT (min),Score,Level,Column,ClassI,ClassI_(Chinese),ClassII,ClassII_(Chinese),ClassIII,ClassIII_(Chinese),CAS,HMDB_ID,SuperClass(HMDB),Class(HMDB),SubClass(HMDB),Other_name(KEGG_name),KEGG,KEGG_MapID,Lipidmaps_ID,CATEGORY(Lipidmaps),MAIN_CLASS(Lipidmaps),SUB_CLASS(Lipidmaps),PubChemID,SMILES,InChIKey,PGF1,PGF2,PGF3,PGFM1,PGFM2,PGFM3,HSF1,HSF2,HSF3,HSM1,HSM2,HSM3,LSF1,LSF2,LSF3,LSM1,LSM2,LSM3,YJF1,YJF2,YJF3,YJM1,YJM2,YJM3,SJF1,SJF2,SJF3,SJM1,SJM2,SJM3,SHTF1,SHTF2,SHTF3,SHTM1,SHTM2,SHTM3,XSF1,XSF2,XSF3,XSM1,XSM2,XSM3,YSF1,YSF2,YSF3,YSM1,YSM2,YSM3,PG.aver,HS.aver,LS.aver,YJ.aver,SJ.aver,SHT.aver,XS.aver,YS.aver,P-value
Com_2402_neg,Perindopril Acyl-beta-D-glucuronide,_,N,C25H40N2O11,544.26321,543.25406,3.41004,[M-H]-,8.262,_,3,C18,Organic acids and derivatives,有机酸及其衍生物,Carboxylic acids and derivatives,羧酸及其衍生物,"Amino acids, peptides, and analogues",氨基酸、肽和类似物,-,HMDB0060623,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",_,_,_,_,_,_,_,45040207,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2CC1C(=O)OC1OC(C(O)C(O)C1O)C(O)=O)C(=O)OCC,VEYBPHDESXGJIN-VEYQHAJCSA-N,54152131.4,46527724.56,33110645.18,56200815.92,50591002.92,51640588.25,28657704.85,90029031.83,41050065.98,1397551.274,18831654.96,24888445.01,5419592.907,2658942.385,1848525.462,22709523.24,699056.2133,42887099.66,78668784.76,42045000.67,44816407.04,24368370.13,45676713.98,3109756.263,127792002,62536312.2,61462973.56,53105357.83,95659656.79,82175748.9,24506108.98,26149974.48,18176353.79,25317252.96,49888060.9,11588449.89,45275491.36,15922280.06,19077306.11,10975507.86,14363425.91,6035926.009,55996587.11,93877330.64,45322948.58,46302274.44,21379282.53,22147144.1,48703818.04,34142408.98,12703789.98,39780838.81,80455341.89,25937700.17,18608322.88,47504261.23,0.00060661
Com_1602_neg,4-Hydroxy-5-(dihydroxyphenyl)-valeric acid-O-methyl-O-sulphate,4-羟基-5-(二羟基苯基)-戊酸-O-甲基-O-硫酸,N,C12H16O9S,336.05151,335.04104,9.45206,[M-H]-,5.402,_,3,C18,Benzenoids,苯类化合物,Phenols,酚类,Benzenediols,苯二醇类,-,HMDB0059977,Benzenoids,Phenols,Benzenediols,_,_,_,_,_,_,_,124202066,OC(CCC(=O)OCOS(O)(=O)=O)CC1=CC(O)=C(O)C=C1,YDBDCESYCNBVOY-UHFFFAOYSA-N,1115854.425,381003.516,3798195.088,182136.0394,222160.9054,48399.51204,279556.504,1214335.589,3248663.636,1067453.619,1753107.472,54516.39939,763327.781,2691474.303,2421969.825,1080907.084,2134960.321,1694771.17,111848.413,442412.8866,392998.2916,322835.1351,262996.409,872217.2506,36006363.69,672071035.8,128696323.3,156009779.4,136465532.2,190186049.8,5318230.197,2698917.648,2544508.779,21041034.27,1805347.181,3068369.021,928250.9277,516954.2778,833110.0982,620506.7693,367554.8327,154863.9584,103517.9873,148875.8027,732062.5661,603553.7715,575395.1575,1134478.702,957958.2477,1269605.537,1797901.747,400884.731,219905847.4,6079401.182,570206.8107,549647.3312,9.88E-13
Com_2916_neg,"PI(20:3(5Z,8Z,11Z)/TXB2)","甘油磷酸肌醇(20:3(5Z,8Z,11Z)/TXB2)",N,C49H83O17P,974.53679,973.53882,9.58,[M-H]-,5.306,_,3,C18,_,_,_,_,_,_,-,HMDB0277313,_,_,_,_,_,_,_,_,_,_,_,CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H]1COP(O)(=O)O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C\C=C/CCCC(=O)O1)[C@@H](O)CC(O)O[C@H](\C=C/[C@@H](O)CCCCC)[C@@H](O)[C@H]2O,XWHUOSWHICXTRH-TYQINPNISA-N,534093.6563,486407.5979,312762.2921,592157.353,413928.6913,1935965.828,841238.0085,1714601.044,3312309.009,6716704.831,1662145.075,2331148.786,1158364.026,137399.5038,1041266.175,2491997.046,749723.0492,2617611.917,1620345.087,1492134.372,1060684.206,1933123.436,2074798.481,486697.9068,2353585.229,1552328.253,2430457.78,936829.4284,546711.954,1185781.384,707085.4937,290775.4128,1872720.416,966268.68,1905282.925,3239772.508,1275326.058,1210782.3,740192.0438,1604227.424,1711436.377,243665.1759,1913583.946,2969148.652,5109783.896,3089801.52,5308119.865,962231.5502,712552.5698,2763024.459,1366060.286,1444630.582,1500949.005,1496984.239,1130938.23,3225444.905,0.02228
Com_1861_neg,"5alpha-Pregnan-3beta,20beta-diol 20-sulfate",_,N,C21H36O5S,400.22835,399.22093,0.30298,[M-H]-,6.758,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Steroids and steroid derivatives,类固醇和类固醇衍生物,Sulfated steroids,硫酸化类固醇,103674-15-3,HMDB0240580,Lipids and lipid-like molecules,Steroids and steroid derivatives,Sulfated steroids,_,_,_,_,_,_,_,_,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@@H](C)OS(O)(=O)=O,NOGKXXMAHGCQBS-XFHAOOBSSA-N,3808315.325,141711.781,65950232.4,1646043.451,3039203.254,1916230.276,6124016.816,69599856.86,59832580.74,12665649.27,208206474.6,69917314.62,4523179.788,1122670.475,2057893.32,8310256.601,6446622.344,2476713.293,58237092.28,421564.5157,3888793.209,6109153.853,64532683.92,3586950.729,229859.2601,43042.00626,2934880.925,100594.2587,32313.83102,917222.9402,1221005.667,1373307.223,1915252.912,2881425.72,25901732.07,64990635.51,6157880.301,6533583.591,6915767.929,24581704.01,22697854.4,27050445.19,6128531.965,11856462.13,174669353.4,84361393.49,34248206.62,106835655.4,12750289.42,71057648.83,4156222.637,22796039.75,709652.2035,16380559.85,15656205.9,69683267.17,0.000007321
Com_686_neg,Mecysteine,(R)-2-氨基-3-巯基丙酸甲酯,N,C4H9NO2S,135.0354,134.02844,2.51602,[M-H]-,1.314,_,3,C18,Organic acids and derivatives,有机酸及其衍生物,Carboxylic acids and derivatives,羧酸及其衍生物,"Amino acids, peptides, and analogues",氨基酸、肽和类似物,2485-62-3,HMDB0250704,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",_,_,_,_,_,_,_,4040,COC(=O)C(N)CS,MCYHPZGUONZRGO-UHFFFAOYSA-N,279572.4551,381202.9398,498889.6599,293141.8872,102411.1266,279677.5725,196671.2011,381654.84,1885420.073,474201.5768,120442.5075,645172.9876,1107336.876,983472.6482,2611430.595,72452.14427,361990.6808,717505.229,206165.195,296636.9692,92467.43293,100437.1146,67043.25679,775726.0663,735013.5608,1441136.453,909961.9064,576201.5454,1191999.581,1254071.757,97202.06523,38370.33635,87989.05001,35391.17305,245349.9453,350590.1634,263586.0279,314770.1609,294741.9993,181274.5579,181446.4993,66650.42717,1387352.169,572057.1412,2560712.18,142795.6485,759683.1886,330189.4121,305815.9402,617260.531,975698.0289,256412.6725,1018064.134,142482.1222,217078.2787,958798.2899,0.00050866
Com_1745_neg,Zeanoside B,_,N,C16H17NO9,367.09033,366.08311,0.21304,[M-H]-,5.343,_,3,C18,Organic oxygen compounds,有机氧化合物,Organooxygen compounds,有机氧化合物,Carbohydrates and carbohydrate conjugates,碳水化合物和碳水化合物结合物,113202-67-8,HMDB0038844,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,_,_,_,_,_,_,_,13988326,OCC1OC(OC2=CC=CC3=C2NC(=O)C=C3C(O)=O)C(O)C(O)C1O,GRKTWUMXBYWXNZ-UHFFFAOYSA-N,253848.1275,697097.5241,713986.6165,1765066.681,2652761.68,768604.6527,141796.408,6097264.272,5784132.839,730979.8431,2095955.315,4105636.675,1062130.972,569641.8241,147499.1587,4831548.437,1936988.256,326147.4178,4437311.304,353460.7037,47770.18877,373005.4634,4207216.477,508612.28,108826.5953,209310.2303,68852.28239,78731.28621,100398.5595,125359.2262,234833.051,237106.8946,82256.09767,1840212.894,1329719.659,1460330.843,578657.9027,936727.2481,2197974.816,293919.9499,3061578.265,716785.0365,6395546.588,444484.2049,9988834.218,4524206.167,4304007.805,2042428.323,1141894.214,3159294.225,1478992.678,1654562.736,115246.3633,864076.5733,1297607.203,4616584.551,0.0013395
Com_1424_neg,Sterebin A,_,N,C18H30O4,310.21441,309.20469,7.8284,[M-H]-,9.954,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Prenol lipids,异戊烯醇脂,Sesquiterpenoids,倍半萜类,107647-14-3,HMDB0035337,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,_,_,_,_,_,_,_,131751709,CC(=O)\C=C\C1C(C)(O)C(O)C(O)C2C(C)(C)CCCC12C,GUVJPXABQYFWPD-BQYQJAHWSA-N,17904397.18,8913706.365,2798114.37,9432827.727,9202929.012,15101218.54,9647820.766,6732811.945,8334411.606,22771924.63,14359357.59,9652838.301,8890331.71,2896117.54,5531151.24,6455900.673,7948314.043,8752342.415,5015429.255,3422640.457,4640319.439,9062426.211,8163823.15,16464686.36,8655826.11,4650552.807,5701176.117,6314415.645,2300755.872,4778981.348,8622968.802,4100472.023,7260302.514,6245696.577,5933388.193,6078619.957,6021539.805,4359755.116,5202579.079,9530644.375,5489337.412,4626649.373,2833703.248,4698713.427,4504924.47,6583523.487,6423915.441,6137357.934,10558865.53,11916527.47,6745692.937,7794887.479,5400284.65,6373574.678,5871750.86,5197023.001,0.038045
Com_2203_neg,25-Hydroxyvitamin D3 3-sulfate ester,25-羟基维生素D3 3-硫酸酯,N,C27H44O5S,480.29095,479.28247,2.4548,[M-H]-,10.67,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Prenol lipids,异戊烯醇脂,Sesquiterpenoids,倍半萜类,-,HMDB0245688,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,_,_,_,_,_,_,_,78409874,CC(CCCC(C)(C)O)C1CCC2CC(CCC12C)=CC=C1CC(CCC1=C)OS(O)(=O)=O,UDUUTSLXXOJCED-UHFFFAOYSA-N,387219.0948,89258.91862,1527762.684,32408.72874,233352.6763,228032.8832,349240.3228,315845.3544,131975.3771,124659.8311,384132.7473,312895.3256,573336.5733,45439.11796,559572.9076,222983.3294,683685.1043,263048.0359,2537051.525,204615.6353,502491.7925,85211.28586,218496.7872,81532.06161,632382.536,358135.7042,115341.1122,135782.6272,66891.70437,109943.6824,102554.5636,87699.65461,165394.1186,203538.7259,111319.5162,48942.49528,151758.536,387750.8499,86527.85643,151355.332,95491.82514,775670.5372,45365.34312,145393.6894,205315.7424,263697.0448,425446.2459,2091100.89,416339.1644,269791.493,391344.1781,604899.848,236412.8944,119908.179,274759.1561,529386.4926,0.73806
Com_853_neg,Laccarin,_,N,C10H14N2O2,194.10553,193.09996,8.96367,[M-H]-,6.338,_,3,C18,Organoheterocyclic compounds,有机杂环化合物,Pyrrolopyridines,吡咯并吡啶类,_,_,175669-28-0,HMDB0041440,Organoheterocyclic compounds,Pyrrolopyridines,_,_,_,_,_,_,_,_,25263054,CC1CCNC2=C(C(C)=O)C(=O)NC12,DAMBAJDWLIFTNW-UHFFFAOYSA-N,1013845.009,693394.9371,330386.1159,620697.8604,935084.369,945604.7037,457399.5776,671432.7738,1140297.448,2805192.874,1189354.3,947825.413,831771.0375,657683.4791,504367.1875,777008.8294,827319.7257,802539.7842,232289.8046,704801.8519,432030.7532,898883.3011,431570.6826,2522592.791,587645.4633,375184.8076,370166.13,474144.9342,607800.44,482427.7715,296755.5861,340635.8378,214492.1326,570333.7802,605256.7441,757223.1188,478237.9483,425139.1803,332189.6792,742811.347,265021.3534,137357.6079,372783.7019,468351.837,520472.597,528491.9315,189868.6348,236313.0923,756502.1659,1201917.064,733448.3406,870361.5307,482894.9244,464116.1999,396792.8527,386046.9657,0.006231
Com_903_neg,Dihydrokainic acid,二氢红藻氨酸,N,C10H17NO4,215.11576,214.10871,1.17883,[M-H]-,5.703,_,3,C18,Organic acids and derivatives,有机酸及其衍生物,Carboxylic acids and derivatives,羧酸及其衍生物,"Amino acids, peptides, and analogues",氨基酸、肽和类似物,52497-36-6,HMDB0251319,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",_,_,_,_,_,_,_,1650,CC(C)C1CNC(C1CC(O)=O)C(O)=O,JQPDCKOQOOQUSC-UHFFFAOYSA-N,756632.1164,606122.6896,467468.9466,573067.2935,965242.4035,601764.4779,646927.1353,805742.7122,1248343.897,348627.3442,781556.0797,289615.183,372285.8943,488384.7297,792440.8567,266403.4096,188789.2189,219040.4701,366678.361,2049877.311,1608210.664,1872937.416,526658.4809,319875.4112,140221.3544,319116.5314,808491.5811,459180.9438,288091.2661,604119.3135,765646.2082,827682.2854,2783961.825,365323.161,235798.828,57235.9737,948664.9184,2025316.763,3895868.315,346121.4674,613997.8588,312794.9186,112249.6041,214535.0762,335858.3699,177058.3783,66376.84674,311718.9927,661716.3212,686802.0586,387890.7632,1124039.607,436536.8317,839274.7136,1357127.374,202966.2113,0.016512
Com_2834_neg,"PG(16:1(9Z)/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))","磷脂酰甘油(16:1(9Z)/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))",N,C42H73O12P,800.48397,799.46925,9.27724,[M-H]-,7.165,_,3,C18,_,_,_,_,_,_,-,HMDB0268733,_,_,_,_,_,_,_,_,_,_,_,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCC[C@@H](O)[C@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC,KMDBKFDJYFBTBV-JRKMUILSSA-N,1955164.231,3009955.629,1546148.273,2382638.796,3896068.103,4629195.838,2122568.711,3840014.738,2411658.093,3561473.491,1057349.378,1622522.422,2332524.669,1778696.141,3071296.756,3078951.366,2597573.222,1855548.843,2916369.168,946928.6158,2130760.09,1663093.37,3895111.574,133941.7832,3422029.219,1254018.44,3669513.057,2291017.252,1492592.121,1612927.166,2264789.363,4211089.915,2168252.226,2589131.845,1494086.304,3551135.493,2708217.509,2947532.37,3022432.836,1678616.05,1890012.949,920513.1538,3602594.062,4386715.385,3398015.531,4353045.801,5061475.017,1687461.109,2903195.145,2435931.139,2452431.833,1947700.767,2290349.543,2713080.858,2194554.145,3748217.818,0.20808
Com_1647_neg,"2,3-Dinor-TXB1",_,N,C19H34O5,342.24063,341.23317,0.46953,[M-H]-,6.659,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Fatty Acyls,脂肪酰类,Fatty acids and conjugates,脂肪酸和结合物,-,HMDB0245413,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,_,_,_,LMFA03030012,Fatty Acyls [FA],Eicosanoids [FA03],Thromboxanes [FA0303],53394492,CCCCCC(O)C=CC1CC(O)CC(O)C1CCCCC(O)=O,URVGHNOQCRQJTD-UHFFFAOYSA-N,3688352.857,9623181.159,933811.4363,4432985.68,3699791.198,3829373.902,2892686.87,5353215.715,4227255.904,7305622.97,5085526.428,1671261.869,13567753.11,30206288.04,24886703.89,5563285.803,5228528.001,4847650.232,532308.1055,2997530.464,3320706.786,3697682.173,2716044.722,5258091.518,3363074.573,4316179.546,4500324.244,3048853.683,2626480.736,3227280.571,4445489.736,2020732.647,6370652.327,1453937.993,2122393.779,1055536.169,3765310.868,8738290.112,4929541.644,4184525.184,3316170.943,1533469.007,1692720.428,2602498.441,881126.8968,1280061.449,70245.27588,1644227.753,4367916.039,4422594.96,14050034.85,3087060.628,3513698.892,2911457.109,4411217.959,1361813.374,0.00058668
Com_1727_neg,1alpha-Hydroxycorticosterone,_,N,C21H30O5,362.20933,361.20528,8.9914,[M-H]-,7.078,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Steroids and steroid derivatives,类固醇和类固醇衍生物,Hydroxysteroids,羟基类固醇,-,HMDB0244860,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,_,_,_,_,_,_,_,21850823,CC12CC(O)C3C(CCC4=CC(=O)CC(O)C34C)C1CCC2C(=O)CO,YAHNLJYKDPTSTN-UHFFFAOYSA-N,2690666.489,1717103.865,860098.4151,913966.7478,1846368.632,1673786.071,1772703.829,2905452.832,2378850.825,6085439.221,2827705.912,1924490.937,6340343.62,1683798.962,1271023.562,1520299.608,1669179.136,2409093.879,969799.2678,1282047.108,1275067.65,3799882.097,1645649.078,4674984.388,967345.9788,1526805.156,1892402.711,2072422.306,926895.7001,1460204.617,2599792.227,692201.4409,1364881.78,1024985.568,1314685.22,1738651.339,1867526.298,1047175.973,972155.9544,3332282.441,1321311.805,1193791.655,2057032.63,1123012.072,1870606.856,1812793.154,387382.6869,1498883.48,1616998.37,2982440.593,2482289.795,2274571.598,1474346.078,1455866.263,1622374.021,1458285.146,0.16717
Com_1656_neg,"4',6'-Dihydroxy-2'-methoxyacetophenone 6'-glucoside",_,N,C15H20O9,344.11073,343.10668,9.483,[M-H]-,5.109,_,3,C18,Organic oxygen compounds,有机氧化合物,Organooxygen compounds,有机氧化合物,Carbohydrates and carbohydrate conjugates,碳水化合物和碳水化合物结合物,241814-62-0,HMDB0034862,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,_,_,_,_,_,_,_,131751630,COC1=C(C(C)=O)C(OC2OC(CO)C(O)C(O)C2O)=CC(O)=C1,YIVAJDUKDDJWPS-UHFFFAOYSA-N,1411277.317,1323820.718,39892331.76,104116.6654,1725237.042,1011392.041,1320885.643,4636013.416,90919799.51,2510837.031,18537706.11,19031626.52,1578899.946,529148.8556,90125.30808,169037.3657,810676.4828,1137985.227,67498688.3,679873.8243,334802.6172,1238906.561,1630981.907,29563.407,663239.1143,577629.576,667023.6443,941124.1801,45899.59634,419471.1216,379185.968,135043.5746,926008.3195,110587.7758,340835.7669,131400.7321,202170.0744,394330.9606,2145503.644,73785.18456,389663.4993,2038005.399,88050574.81,6392342.202,102762344.3,15807823.13,58677709.48,4820666.837,7578029.257,22826144.71,719312.1975,11902136.1,552397.8721,337177.0228,873909.7936,46085243.46,0.000027766
Com_874_neg,Alanylaspartic acid,_,N,C7H12N2O5,204.07462,203.06736,0.2107,[M-H]-,1.401,_,3,C18,Organic acids and derivatives,有机酸及其衍生物,Peptidomimetics,肽模拟物,Hybrid peptides,混合肽,20727-65-5,HMDB0028683,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,_,_,_,_,_,_,_,99719,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(O)=O,XAEWTDMGFGHWFK-IMJSIDKUSA-N,11803713.12,7852653.122,4495583.292,2570778.345,5011465.342,1676307.177,24676823.01,6773867.421,5505820.133,693481.2827,9114504.008,5633881.29,6767696.614,6993758.605,6288707.389,4874350.087,5233954.288,5112473.412,2620207.307,2310057.505,7620153.595,4522281.672,3922023.779,1564417.053,10660656.49,5540501.147,5192741.799,5107706.665,2224671.693,3849822.179,3874487.402,2574575.256,4524852.614,6398237.07,828646.2905,2067014.609,5357351.749,3474374.631,6829004.322,814121.4813,2392614.274,1043537.792,930269.7683,4956378.248,5664547.25,1462079.267,5956394.478,3034913.126,5568416.733,8733062.858,5878490.066,3759856.819,5429349.995,3377968.874,3318500.708,3667430.356,0.31589
Com_2924_neg,"CDP-DG(20:2(11Z,14Z)/20:4(6E,8Z,11Z,14Z)-OH(5S))","CDP-二酰基甘油(20:2(11Z,14Z)/20:4(6E,8Z,11Z,14Z)-OH(5S))",N,C52H85N3O16P2,1069.54051,1068.53435,1.06985,[M-H]-,6.121,_,3,C18,_,_,_,_,_,_,-,HMDB0291809,_,_,_,_,_,_,_,_,_,_,_,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)OC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC,GUAMXCMQYWLJHL-MXCRKQSTSA-N,2989192.642,1969455.568,455334.6387,4115675.197,5351904.919,5869455.271,2396863.974,2895768.755,1837144.243,12937969.6,5688667.744,6273521.391,5319091.984,5247245.378,3473618.42,15265365.09,3969545.511,3473030.976,69660.97627,1668782.787,3322273.701,5663093.268,11698992.58,1207234.962,4718707.543,3685778.492,660403.8511,4096559.71,4845875.739,2148117.906,1911140.979,1409449.566,1342556.498,4094220.91,9207299.06,4364068.926,5749806.963,2701902.787,3687851.774,528251.4768,4259212.132,99075.61364,3263363.383,2932457.75,4119543.654,1187791.256,1962201.576,984590.5427,3458503.039,5338322.617,6124649.56,3938339.713,3359240.54,3721455.99,2837683.458,2408324.694,0.49636
Com_2833_neg,"PGP(18:1(12Z)-O(9S,10R)/i-13:0)","甘油磷酸甘油磷酸盐(18:1(12Z)-O(9S,10R)/i-13:0)",N,C37H70O14P2,800.42408,799.42204,6.57525,[M-H]-,5.45,_,3,C18,_,_,_,_,_,_,-,HMDB0274946,_,_,_,_,_,_,_,_,_,_,_,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCC1OC1C\C=C/CCCCC)OC(=O)CCCCCCCCCC(C)C,YYTPWVRHALSMOV-MYJPDKKXSA-N,26227843.39,25857268.94,31414939.56,11540642.73,37133581.45,33971027.11,56019865.08,62062640.7,20633554.34,81956.97675,9836329.425,13367821.3,61870584.7,30593436.85,67754132.06,116488990.4,48672757.61,84163862.31,70567658.47,61442084.8,92403278.93,73224298.09,57479748.33,4301295.936,71916482.57,11651030.48,32446964.24,63283329.03,34996488.23,102594483.1,33214293.88,58402280.91,85004677.92,33747128.65,35430033.61,53294599.54,104482662,83947105.96,66253209.05,14402743.88,86083112.13,26737260.05,68926793.72,98686947.65,43699777.54,45875948.64,122842811,30220110.69,27690883.86,27000361.3,68257293.99,59903060.76,52814796.27,49848835.75,63651015.51,68375398.2,0.083618
Com_1016_neg,Meluadrine,"(ar)-2-氯-a-[[(1,1-二甲基乙基)氨基]甲基]-4-羟基苯甲醇",N,C12H18ClNO2,243.10261,242.09574,1.77766,[M-H]-,1.315,_,3,C18,Benzenoids,苯类化合物,Phenols,酚类,Halophenols,卤代酚类,134865-33-1,HMDB0254430,Benzenoids,Phenols,Halophenols,_,_,_,_,_,_,_,162846,CC(C)(C)NCC(O)C1=C(Cl)C=C(O)C=C1,LIXBJWRFCNRAPA-UHFFFAOYSA-N,562390.5727,652355.3524,323509.2732,310758.947,908674.1605,1212899.018,173448.37,197710.6104,90119.36676,64009.0068,767522.6793,692674.3429,57622.90894,85564.89222,387663.427,807622.8862,1426341.18,668951.4099,280411.8688,260421.7726,167999.5815,206799.6191,493572.6734,1594753.559,312816.8829,472823.7513,34682.85265,606200.3406,454816.0558,415485.1863,389392.641,98338.28946,980461.5821,744582.5202,376420.3961,863828.6476,122058.4395,953565.2067,323153.0581,357979.4892,207198.6448,179158.0552,254731.8761,493639.8425,362448.1906,667955.8866,1160413.437,510658.2747,661764.5539,330914.0627,572294.4507,500659.8457,382804.1783,575504.0127,357185.4823,574974.5845,0.55215
Com_1217_neg,Promazine,丙嗪,N,C17H20N2S,284.13472,283.12998,9.02623,[M-H]-,5.625,_,3,C18,Organoheterocyclic compounds,有机杂环化合物,Benzothiazines,苯并噻嗪类,Phenothiazines,吩噻嗪类,58-40-2,HMDB0014564,Organoheterocyclic compounds,Benzothiazines,Phenothiazines,Promazine,C07379,_,_,_,_,_,4926,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,171902.0245,1612210.16,101786.668,431162.7043,838493.0041,311053.709,312358.9327,449373.5743,939006.2272,144065.5388,825112.3016,422404.681,651026.6339,356834.4381,1588158.044,383430.2459,775801.9171,272130.0305,434486.9809,1941955.56,815581.2569,1678309.233,200065.6298,92084.47825,627134.357,102576.9454,1034304.174,215270.9232,170756.7676,231653.2079,133038.4873,250537.6642,394805.5323,186246.4087,443357.5419,360881.4488,1109209.251,530652.5339,3384746.231,129330.3658,414237.974,209435.7635,228839.1601,222360.9726,165788.6736,33625.48349,65908.39109,586459.5631,577768.045,515386.8759,671230.2182,860413.8566,396949.3958,294811.1805,962935.3532,217163.7073,0.20925
Com_1563_neg,Gibberellin A5,赤霉素A5,N,C19H22O5,330.14673,329.13684,7.85652,[M-H]-,5.641,_,3,C18,Lipids and lipid-like molecules,脂质和类脂分子,Prenol lipids,异戊烯醇脂,Diterpenoids,二萜类,-,HMDB0303484,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Gibberellin A5,C11871,map00904;map01110,LMPR0104170028,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104],12310158,CC12C=CCC3(OC1=O)C1CCC4(O)CC1(CC4=C)C(C23)C(O)=O,ZOWHLBOPCIHIHW-UHFFFAOYSA-N,828689.2028,781740.501,510265.6492,752966.9251,2088191.496,110627.105,49388.38621,1720505.006,571695.525,1397771.78,1301963.571,113577.9934,555024.0145,866555.3928,811012.0269,334897.9623,590149.3718,87168.00199,1051058.425,3054313.236,2145000.241,3884291.838,1268220.27,934028.525,220192.2308,628906.3995,1140800.962,448289.3329,1227629.944,911900.7044,345707.0335,283756.1909,809631.9805,380925.0252,255516.6309,461486.3197,2206421.721,1352697.108,2432752.92,68494.79436,1309882.222,246041.369,274390.6836,136647.9055,162976.632,123600.8036,781683.8885,152384.4838,845413.4799,859150.3769,540801.1284,2056152.089,762953.2622,422837.1968,1269381.689,271947.3995,0.03464
