"s.Apple"	"s.Apricot"	"s.Elm"	"s.Filbert"	"s.Locust"	"s.Rose"	"s.Seabuckthorn"	"s.Willow"	"index"	"stat"	"padj"	"GenusID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tag"	"baseMean"
0	0	1	0	1	1	0	1	155	0.523392243430349	0.018981018981019	"Genus4731"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__Competibacter"	"None"	1.73482263137302e-05
0	0	1	0	1	1	1	0	154	0.483208789845403	0.032967032967033	"Genus4735"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__Plasticicumulans"	"None"	7.88258832471433e-05
0	1	1	0	1	1	0	1	205	0.514788929508206	0.026973026973027	"Genus4736"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__Plasticicumulans_A"	"None"	1.60228277554832e-05
0	1	1	0	1	1	0	1	205	0.51907285411156	0.026973026973027	"Genus4738"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__RXIV01"	"None"	1.49452867745821e-05
0	1	0	0	0	0	0	0	2	0.580198604927576	0.002997002997003	"Genus4739"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__RXIW01"	"Apricot"	7.42475370970155e-06
0	0	0	0	0	1	0	0	6	0.732898191781319	0.000999000999000999	"Genus4740"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Competibacterales"	"f__Competibacteraceae"	"g__RXIX01"	"Rose"	2.51818893002917e-05
0	0	1	1	0	0	0	0	22	0.54362563953615	0.010989010989011	"Genus4743"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Diplorickettsiales"	"f__Diplorickettsiaceae"	"g__Aquirickettsiella"	"None"	0.00692818215650526
0	1	0	1	1	1	1	0	208	0.525571137610495	0.016983016983017	"Genus4744"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__DRLM01"	"f__DRLM01"	"g__DRLM01"	"None"	1.20597045042287e-06
0	1	1	0	1	1	0	1	205	0.546565911077077	0.014985014985015	"Genus4749"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__DSM-26407"	"f__DSM-26407"	"g__Thioalbus"	"None"	1.2901478071881e-05
0	1	0	1	1	1	0	1	209	0.500515821297091	0.025974025974026	"Genus4751"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Ectothiorhodospirales"	"f__Ectothiorhodospiraceae"	"g__Ectothiorhodospira"	"None"	8.69529260994195e-06
0	1	1	1	0	0	0	0	58	0.577944732669571	0.003996003996004	"Genus4752"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Ectothiorhodospirales"	"f__Ectothiorhodospiraceae"	"g__Thioalkalivibrio_A"	"None"	4.98823364594393e-05
0	1	0	0	0	0	0	0	2	0.503778517232504	0.018981018981019	"Genus4762"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__B14"	"Apricot"	6.87652234126519e-05
0	1	0	0	0	0	0	0	2	0.559692604433053	0.003996003996004	"Genus4769"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__CALYQQ01"	"Apricot"	2.12011060692774e-05
0	0	0	0	0	0	1	0	7	0.658114440267675	0.004995004995005	"Genus4775"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter_B"	"Seabuckthorn"	7.19072097959491e-06
0	1	1	0	1	0	0	0	59	0.528636445288597	0.011988011988012	"Genus4783"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter_A"	"None"	6.81037345346734e-06
0	1	0	0	0	1	0	0	19	0.584015511715407	0.003996003996004	"Genus4798"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Hamiltonella"	"None"	2.61824221592705e-06
0	0	0	0	0	0	1	0	7	0.552997140155013	0.00599400599400599	"Genus4802"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Jejubacter"	"Seabuckthorn"	1.6049431006421e-05
0	1	1	1	1	1	0	1	241	0.498404530555332	0.01998001998002	"Genus4809"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Leminorella"	"None"	0.000547214812279148
0	0	0	0	1	0	0	1	33	0.511617710306054	0.013986013986014	"Genus4817"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Orbus"	"None"	0.000178548046242891
0	0	0	0	1	0	0	1	33	0.486365722614259	0.035964035964036	"Genus4839"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Samsonia"	"None"	4.57351797338023e-05
0	0	0	0	1	1	0	0	31	0.545158975803622	0.013986013986014	"Genus4861"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Thorsellia"	"None"	5.26773637581996e-05
0	1	0	0	1	1	0	1	145	0.514141620093914	0.015984015984016	"Genus4867"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Zophobihabitans"	"None"	0.000570702666474755
0	0	0	0	0	0	0	1	8	0.387658571211843	0.023976023976024	"Genus4868"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Aeromonadaceae"	"g__Aeromonas"	"Willow"	0.000937608895702813
0	1	0	0	0	0	0	0	2	0.57164576880199	0.001998001998002	"Genus4870"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Aeromonadaceae"	"g__JAGOXX01"	"Apricot"	7.46529684314393e-06
0	1	0	0	0	0	0	0	2	0.496664200013405	0.020979020979021	"Genus4872"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Aeromonadaceae"	"g__Oceanisphaera"	"Apricot"	1.55623425187316e-05
0	1	0	0	0	1	0	0	19	0.749890788457504	0.000999000999000999	"Genus4882"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__Alteromonas"	"None"	1.14181088298597e-05
0	1	1	0	1	1	0	0	132	0.552986958083461	0.002997002997003	"Genus4883"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__Arsukibacterium"	"None"	1.20281185584397e-05
0	0	0	1	1	0	0	0	27	0.489606248940004	0.02997002997003	"Genus4886"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__Colwellia"	"None"	3.78320702996714e-06
0	1	1	0	1	0	0	0	59	0.497598377634595	0.02997002997003	"Genus4893"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__M269"	"None"	1.45388113672788e-06
0	1	1	1	0	0	0	0	58	0.575166440632213	0.002997002997003	"Genus4895"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__Paraglaciecola"	"None"	0.000173566815727579
1	0	0	0	0	0	0	0	1	0.530628158033919	0.015984015984016	"Genus4904"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Alteromonadaceae"	"g__Thalassotalea_A"	"Apple"	1.88958465620186e-06
0	1	0	1	0	0	0	0	17	0.558469199253981	0.00799200799200799	"Genus4906"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Celerinatantimonadaceae"	"g__Celerinatantimonas"	"None"	2.32208537692205e-06
0	1	0	1	0	0	0	0	17	0.562976982827315	0.00899100899100899	"Genus4907"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__DSM-103792"	"g__Permianibacter"	"None"	2.57701448243687e-06
0	1	0	0	0	0	0	0	2	0.617664940905651	0.000999000999000999	"Genus4908"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Gallaecimonadaceae"	"g__Gallaecimonas"	"Apricot"	1.31671277494551e-05
0	1	0	1	0	0	0	0	17	0.54236419862099	0.018981018981019	"Genus4914"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Neiellaceae"	"g__Neiella"	"None"	2.59184938454583e-06
0	0	0	0	1	1	0	0	31	0.52105398797103	0.014985014985015	"Genus4921"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__Basfia_A"	"None"	2.20151613831205e-05
0	1	0	1	1	0	0	0	63	0.595972882263977	0.001998001998002	"Genus4928"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__Haemophilus_D"	"None"	1.05422857700039e-05
0	0	0	0	0	1	0	0	6	0.490458025687943	0.044955044955045	"Genus4930"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__LVZB01"	"Rose"	6.85282609446074e-07
0	1	0	0	0	1	0	0	19	0.531838288212961	0.011988011988012	"Genus4931"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__Mannheimia"	"None"	1.12960061681882e-05
0	1	0	0	0	1	0	0	19	0.584466226756444	0.002997002997003	"Genus4933"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__Mesocricetibacter"	"None"	9.24475943748839e-06
1	0	1	0	1	1	0	0	112	0.523744098123744	0.016983016983017	"Genus4934"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Pasteurellaceae"	"g__Muribacter"	"None"	2.80552168667847e-06
0	0	0	0	0	0	1	0	7	0.698160417392871	0.001998001998002	"Genus4943"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Psychromonadaceae"	"g__Psychromonas"	"Seabuckthorn"	2.91207761991359e-05
0	1	1	0	1	1	0	1	205	0.512883074066208	0.026973026973027	"Genus4944"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Shewanellaceae"	"g__Ferrimonas"	"None"	1.44332724284161e-05
0	1	0	1	0	0	0	0	17	0.514252322885058	0.021978021978022	"Genus4949"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Vibrionaceae"	"g__Aliivibrio"	"None"	2.99335695598044e-06
0	1	0	0	0	0	0	0	2	0.537942029638104	0.00899100899100899	"Genus4951"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Vibrionaceae"	"g__NORP241"	"Apricot"	5.02295969673065e-06
0	0	0	0	1	1	0	1	90	0.577483739289312	0.000999000999000999	"Genus4953"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Vibrionaceae"	"g__Photobacterium"	"None"	0.000206844373043129
0	1	0	0	0	1	0	0	19	0.524373976007807	0.00799200799200799	"Genus4955"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales_A"	"f__Vibrionaceae"	"g__Thaumasiovibrio"	"None"	9.78763521835247e-06
0	1	0	1	1	1	1	0	208	0.518674747082069	0.012987012987013	"Genus4958"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Francisellales"	"f__Francisellaceae"	"g__Francisella"	"None"	2.40876104292432e-05
0	1	0	0	0	0	0	0	2	0.627835064018948	0.001998001998002	"Genus4962"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Ga0077536"	"f__Ga0077536"	"g__UBA11873"	"Apricot"	5.80319191941725e-07
0	0	1	0	1	1	0	0	77	0.523561207285805	0.022977022977023	"Genus4965"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Ga0077554"	"f__Ga007554"	"g__SBBG01"	"None"	1.29563611733896e-05
0	1	0	0	0	0	0	0	2	0.617119282277249	0.000999000999000999	"Genus4967"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__GCA-001735895"	"f__GCA-001735895"	"g__S144-22"	"Apricot"	6.18501608820884e-06
0	0	1	1	0	0	0	0	22	0.542228781382162	0.010989010989011	"Genus4968"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__GCA-2729495"	"f__GCA-2729495"	"g__GCA-2729495"	"None"	0.000109277864319936
0	0	0	0	0	1	0	0	6	0.722763522066922	0.000999000999000999	"Genus4969"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__GCA-2729495"	"f__GCA-2729495"	"g__JAFIFS01"	"Rose"	3.12457657149161e-05
0	0	0	0	1	0	0	0	5	0.495539822709989	0.037962037962038	"Genus4970"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__GCA-2729495"	"f__GCA-2729495"	"g__QUBU01"	"Locust"	7.02925653146683e-06
0	1	0	0	0	0	0	0	2	0.557673079886344	0.00599400599400599	"Genus4972"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Granulosicoccales"	"f__Granulosicoccaceae"	"g__Granulosicoccus"	"Apricot"	3.41034458070263e-06
0	1	0	1	0	1	0	0	64	0.497984273565246	0.026973026973027	"Genus4973"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Halothiobacillales"	"f__Halothiobacillaceae"	"g__Guyparkeria"	"None"	5.46733741680173e-06
0	1	0	0	0	0	0	0	2	0.525870355205486	0.022977022977023	"Genus4975"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__HK1"	"f__HK1"	"g__JAGRHX01"	"Apricot"	5.28701018345191e-07
0	0	1	0	0	0	0	0	3	0.555416173740684	0.001998001998002	"Genus4978"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__HK1"	"f__JABDQX01"	"g__JAJFJV01"	"Elm"	5.8082463059023e-07
1	0	0	0	0	0	0	0	1	0.623263137850492	0.003996003996004	"Genus4982"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__JABHGC01"	"f__JABHGC01"	"g__JABHGC01"	"Apple"	8.10964177806662e-07
0	0	0	0	0	1	0	1	35	0.482695564184393	0.033966033966034	"Genus4983"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__JABHGC01"	"f__JABHGC01"	"g__JABHHM01"	"None"	2.286646427109e-05
0	0	0	0	0	0	1	0	7	0.693906736819393	0.002997002997003	"Genus4984"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__JADZEE01"	"f__JADZEE01"	"g__JADZEE01"	"Seabuckthorn"	8.8538581548509e-07
0	1	0	1	0	0	0	0	17	0.536922715797767	0.010989010989011	"Genus4991"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Legionellales"	"f__Legionellaceae"	"g__Legionella_A"	"None"	2.01470448094614e-06
0	1	0	0	0	1	0	0	19	0.770196358847427	0.000999000999000999	"Genus4993"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Legionellales"	"f__Legionellaceae"	"g__Tatlockia"	"None"	8.20028295055056e-06
0	1	0	0	0	1	0	0	19	0.675187823140934	0.000999000999000999	"Genus4994"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylococcaceae"	"g__CADDYU01"	"None"	1.64883057173742e-05
0	1	0	0	0	0	0	0	2	0.530754470488567	0.00799200799200799	"Genus4995"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylococcaceae"	"g__Methylocaldum"	"Apricot"	6.68641522808419e-06
0	0	0	0	1	0	1	0	32	0.594993441455398	0.004995004995005	"Genus4999"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylococcaceae"	"g__UBA6136"	"None"	9.75732117600839e-07
1	1	0	0	0	1	0	0	40	0.530297551516347	0.017982017982018	"Genus5000"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__CAIQWF01"	"None"	9.40371992926154e-07
0	1	0	0	0	0	0	0	2	0.547772998109361	0.00899100899100899	"Genus5001"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Crenothrix"	"Apricot"	5.83390741533172e-06
0	1	0	1	1	0	0	0	63	0.487611899506812	0.038961038961039	"Genus5003"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__KS41"	"None"	1.04899619529491e-05
0	0	0	0	1	0	0	0	5	0.594890418022309	0.001998001998002	"Genus5004"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylicorpusculum"	"Locust"	3.30424408026353e-06
0	0	0	0	0	0	1	0	7	0.688992726508622	0.000999000999000999	"Genus5005"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylobacter"	"Seabuckthorn"	1.98546827775083e-05
0	0	0	1	1	0	0	0	27	0.48537687255534	0.041958041958042	"Genus5006"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylobacter_A"	"None"	1.53947186234134e-05
0	1	1	0	1	1	0	0	132	0.61816015512176	0.002997002997003	"Genus5007"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylobacter_B"	"None"	3.80670264584735e-05
0	0	0	0	0	0	1	0	7	0.792775003596281	0.000999000999000999	"Genus5013"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylotuvimicrobium"	"Seabuckthorn"	7.16321173906631e-07
0	1	0	0	0	1	0	0	19	0.5868958850144	0.000999000999000999	"Genus5014"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__Methylovulum"	"None"	1.28724417200918e-05
0	1	0	1	0	1	0	0	64	0.605043099972213	0.001998001998002	"Genus5015"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Methylococcales"	"f__Methylomonadaceae"	"g__UBA10906"	"None"	1.1895758731943e-05
0	0	0	0	0	1	0	0	6	0.512878424669278	0.016983016983017	"Genus5019"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__MnTg04"	"f__MnTg04"	"g__MnTg04"	"Rose"	3.57275112762037e-06
0	1	0	1	0	0	0	0	17	0.511309417295375	0.023976023976024	"Genus5021"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__Nevskiaceae"	"g__CAU-1509"	"None"	1.79341626404892e-06
0	0	0	0	1	0	0	0	5	0.54327467852548	0.00999000999000999	"Genus5026"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__Nevskiaceae"	"g__Polycyclovorans"	"Locust"	8.9072727198842e-06
0	0	1	0	0	0	0	0	3	0.490439448969218	0.025974025974026	"Genus5027"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__Nevskiaceae"	"g__SCRT01"	"Elm"	5.69421510547255e-07
0	0	1	0	1	1	0	0	77	0.488349861093204	0.037962037962038	"Genus5031"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__Nevskiaceae"	"g__Stenotrophobium"	"None"	1.24917618429645e-05
0	1	0	1	0	0	1	0	65	0.53627160761235	0.011988011988012	"Genus5032"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__OUC007"	"g__Abyssibacter"	"None"	2.25401039124977e-06
0	0	0	0	0	1	0	0	6	0.561913945635552	0.014985014985015	"Genus5033"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nevskiales"	"f__OUC007"	"g__JAAFAL01"	"Rose"	1.24828335260859e-06
0	0	0	0	0	0	1	0	7	0.61356477115098	0.00699300699300699	"Genus5035"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nitrococcales"	"f__Halorhodospiraceae"	"g__Halorhodospira"	"Seabuckthorn"	5.1047176106569e-07
0	0	0	0	0	1	0	0	6	0.649426205978916	0.002997002997003	"Genus5036"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nitrococcales"	"f__Nitrococcaceae"	"g__Arhodomonas"	"Rose"	1.6902574843683e-06
0	0	1	0	1	1	0	0	77	0.547875415300049	0.011988011988012	"Genus5037"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nitrococcales"	"f__Nitrococcaceae"	"g__WFHF3C12"	"None"	1.1194859360007e-05
0	0	1	0	0	0	0	0	3	0.565252409033891	0.003996003996004	"Genus5038"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nitrosococcales"	"f__Methylophagaceae"	"g__41-12-T18"	"Elm"	4.33927593601961e-05
0	1	0	0	0	1	0	0	19	0.69117450386052	0.001998001998002	"Genus5040"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Nitrosococcales"	"f__Methylophagaceae"	"g__Methylophaga"	"None"	6.82506590389663e-05
0	0	1	1	0	0	0	0	22	0.539769571853883	0.010989010989011	"Genus5042"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__PIVX01"	"f__PIVX01"	"g__PIVX01"	"None"	5.59357964997997e-05
0	1	1	0	1	1	0	1	205	0.52768279935824	0.018981018981019	"Genus5043"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__PS1"	"f__Thioglobaceae"	"g__Pseudothioglobus"	"None"	1.02054437119635e-05
0	0	1	0	0	0	0	0	3	0.542038502842168	0.00999000999000999	"Genus5044"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__PS1"	"f__Thioglobaceae"	"g__Thiodubiliella"	"Elm"	0.000269661508810276
0	0	1	1	0	0	0	0	22	0.514312255274787	0.012987012987013	"Genus5045"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__PS1"	"f__Thioglobaceae"	"g__Thioglobus_A"	"None"	3.25004825014766e-06
0	0	0	1	1	0	0	0	27	0.484561549837937	0.040959040959041	"Genus5047"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Alcanivoracaceae"	"g__Alcanivorax_A"	"None"	1.71987232692032e-05
0	1	0	0	0	0	0	0	2	0.505630274761024	0.023976023976024	"Genus5048"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Alcanivoracaceae"	"g__PGZG01"	"Apricot"	1.38962012231156e-06
0	1	0	1	0	0	1	0	65	0.597469792854913	0.002997002997003	"Genus5049"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Cellvibrionaceae"	"g__Cellvibrio"	"None"	2.78164630490222e-05
0	0	0	0	0	0	1	0	7	0.715549264440903	0.001998001998002	"Genus5050"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Cellvibrionaceae"	"g__Endobugula"	"Seabuckthorn"	7.64928350801426e-06
0	0	0	0	1	0	0	0	5	0.529023047411441	0.018981018981019	"Genus5052"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Cellvibrionaceae"	"g__Microbulbifer"	"Locust"	6.4229718727744e-06
0	0	0	0	1	0	0	0	5	0.652969701950404	0.001998001998002	"Genus5056"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Cellvibrionaceae"	"g__Thalassocella"	"Locust"	2.79484891063278e-06
0	1	0	1	0	0	0	0	17	0.526695760844654	0.014985014985015	"Genus5057"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__DSM-21967"	"g__Dasania"	"None"	2.81114512622446e-06
0	1	0	0	0	0	0	0	2	0.688938623616989	0.000999000999000999	"Genus5061"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__DSM-6294"	"g__Venatoribacter"	"Apricot"	6.50732927389058e-06
0	1	0	0	0	1	0	0	19	0.729483148960941	0.000999000999000999	"Genus5064"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Halieaceae"	"g__Halioglobus"	"None"	2.13336840351934e-05
0	1	0	0	0	0	0	0	2	0.611399155326477	0.000999000999000999	"Genus5068"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Halomonadaceae"	"g__Carnimonas"	"Apricot"	6.08259977465561e-06
0	1	0	0	0	1	0	0	19	0.580786215054489	0.003996003996004	"Genus5072"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Halomonadaceae"	"g__Halomonas_B"	"None"	2.16215889260181e-06
